%=SNX 2.02 ASU 18:074:83704 ASU 14:213:00000 14:244:00000 P 00437 2            2
*-------------------------------------------------------------------------------
+FILE/REFERENCE
*INFO_TYPE_________ INFO________________________________________________________
 DESCRIPTION        Swarm monthly gravity field
 CONTACT            ales.bezdek@asu.cas.cz
 SOFTWARE           ASU Decorrelated Acceleration Approach (gpest_10)
 INPUT              Swarm kinematic orbits
*Internal info:
* komb_multi_01_SW_2014_0801_NormMtx_nmax020 
* pg: sinex_asu_01c, 15-Mar-2018 23:15:03
-FILE/REFERENCE
*-------------------------------------------------------------------------------
+FILE/COMMENT
 modelname              ASU-Swarm-2014-08-nmax20-orbits-IFG
 earth_gravity_constant 3.986004415e+14
 radius                 6378136.3
 max_degree             20
 norm                   fully_normalized
 tide_system            tide_free
-FILE/COMMENT
*-------------------------------------------------------------------------------
+SOLUTION/STATISTICS
*____STATISTICAL_PARAMETER_____ _______VALUE(S)_______
 NUMBER OF OBSERVATIONS                       23440104
 NUMBER OF UNKNOWNS                                437
 WEIGHTED SQUARE SUM OF O-C           29635203.5899576
-SOLUTION/STATISTICS
*-------------------------------------------------------------------------------
+SOLUTION/ESTIMATE
*INDEX _TYPE_ CODE PT SOLN _REF_EPOCH__ UNIT S ___ESTIMATED_VALUE___ __STD_DEV__
    60   228 -1.33208734247259e+19  2.54603345781052e+18  4.47429442883928e+18
    60   231 -1.04058467957543e+19  9.63831275184288e+18  3.99433627147712e+19
    60   234 -4.09414583825897e+19  1.40970019395148e+19 -3.52891744298478e+20
    60   237  6.14855152858441e+19  1.11064960980243e+20  2.62078534949361e+19
    60   240 -6.58063006915432e+19 -2.79360637194602e+17 -3.50244860598190e+19
    60   243  1.32613051554673e+19 -1.02899183048723e+20 -2.58447847434354e+19
    60   246 -6.20035530892971e+19  6.49960692281413e+19  2.01404691819253e+19
    60   249 -1.99394667809825e+19 -3.94971058822197e+19  1.07431224418613e+20
    60   252  3.18543390195158e+20 -2.10707512426386e+18 -1.70271938626052e+18
    60   255  4.46574787709780e+18 -8.81665478258812e+16 -5.01950227335349e+18
    60   258  7.15372122247910e+18  9.69802649985102e+17 -6.37679954624087e+18
    60   261  2.81513485573714e+18  1.80447073106055e+19  4.27290368272650e+18
    60   264  9.76174254159973e+18  5.19103409676457e+18  3.10085527822281e+19
    60   267  4.42410154682622e+19 -1.40488872651950e+19  6.22000910860716e+19
    60   270 -2.17011111323635e+19 -3.41827124263002e+19 -2.62686984079487e+19
    60   273 -2.24343683879613e+19 -1.99193277483795e+19  3.25754090305787e+19
    60   276 -3.67731879004377e+19  2.86745107634921e+19 -6.59439375700554e+19
    60   279 -1.06180389231106e+20 -1.36694425708802e+19  1.18892358080773e+19
    60   282  1.91675647763425e+19  2.01209171396821e+19 -1.82808256445871e+19
    60   285 -3.80649048295206e+18 -2.07623542372371e+17 -1.51651452639217e+18
    60   288  4.02166763477063e+18 -4.61946875592292e+17 -5.80014639786118e+17
    60   291 -9.32791318582856e+18  5.01410447621586e+18  1.62310212891233e+18
    60   294 -6.35759208177097e+17  5.01901149628244e+18 -3.58678006126391e+18
    60   297 -1.97268144409559e+19  7.80607478901413e+18 -9.03965244641110e+18
    60   300  8.34257403039799e+19 -2.39158647833002e+19  4.90119320282476e+18
    60   303 -7.76802428316100e+18  6.25025724848519e+18  1.14102054661263e+19
    60   306 -1.65635272848731e+18  1.19503074733297e+19  6.07225489684344e+19
    60   309  1.17187569424123e+19  2.69510883222140e+19 -4.06925555834053e+17
    60   312 -8.40206151952343e+18  1.86589666382197e+19  8.44960742768837e+18
    60   315 -2.73879703523209e+19  8.55999925627528e+19 -1.28005056300802e+19
    60   318 -4.50358890886861e+17  4.43854721237143e+19 -1.84740554186905e+18
    60   321  1.70177655929044e+18  3.28823465092247e+17 -1.17444514173214e+18
    60   324 -7.09388939108386e+17 -1.09107867766261e+18 -1.96562014436837e+18
    60   327  2.76474362725714e+18  3.99993217724524e+17  2.87432432994943e+18
    60   330 -2.91894849131870e+18 -6.89049820587612e+18 -2.06010349535421e+18
    60   333 -3.68228104223871e+18  4.98112551660398e+18 -2.14502018585048e+19
    60   336  1.74691459927842e+18  1.15040713971005e+19  2.34335385530144e+19
    60   339 -4.01996180006877e+18 -1.15115070293222e+18  1.65326515685952e+19
    60   342 -2.09044117397438e+19 -9.66001841845483e+18  1.05473181227804e+19
    60   345 -1.24191127113908e+19  8.17419570550740e+18  2.04949702101881e+19
    60   348 -3.10270169994669e+19  1.03996740580308e+19 -3.43784523572550e+19
    60   351 -2.20264530138243e+19 -4.82938968465639e+18  5.69268212213318e+19
    60   354  2.49997635649390e+18  6.39408462926566e+19  2.06365750102974e+19
    60   357 -4.34955275652152e+19  5.22350913417922e+17 -1.73076294134804e+18
    60   360 -4.90005561196903e+18 -7.54728764380871e+17  1.11917776189914e+17
    60   363 -5.26341960368897e+17 -6.56620299924798e+18 -1.96416029693022e+18
    60   366  6.75602697465913e+17 -2.17604381254174e+18 -3.35012667154869e+18
    60   369  8.33154882971315e+18 -7.51179247360050e+18 -4.97304236230241e+18
    60   372 -1.32718549178919e+19  7.12163861187217e+18  1.39502063082142e+19
    60   375  9.94700736197894e+18  4.30635382362473e+18  6.45547707331476e+17
    60   378  2.76879968266603e+18  1.32206464698874e+18  2.36268891021312e+19
    60   381 -5.01350961529063e+18  9.07377773825410e+18 -1.26169621375461e+19
    60   384 -3.89597493007423e+17 -4.86691751569240e+18 -6.37047452675456e+18
    60   387  7.56094179261508e+18  4.96313444384864e+19  3.51478776343274e+19
    60   390  4.36390730776012e+18 -1.00148327643250e+19  2.47779615062901e+19
    60   393  1.02311602347778e+19  7.77935469948515e+18 -6.25247142013063e+18
    60   396  1.64709716962321e+20 -3.35221246240590e+17 -8.85409305557887e+17
    60   399 -3.29898074052589e+18  2.06198823468938e+18  1.76860112704161e+18
    60   402  2.97244294458451e+18  8.12822347106908e+17 -1.54864172689940e+18
    60   405 -6.31607983127954e+17 -1.34905972461387e+18  2.67772337164143e+18
    60   408 -1.73009075457117e+17 -1.28375851992265e+18 -6.60112117009946e+15
    60   411  4.67512486793767e+18 -1.55196709407582e+18  1.40342259553959e+18
    60   414  1.27448269104723e+18  1.24330395482855e+19 -1.44226483352731e+18
    60   417  1.02107480304720e+19  3.02390488585473e+17  1.11827500317229e+18
    60   420  3.95266850909753e+17  9.03298073008543e+18 -2.57289477709796e+19
    60   423 -2.09252379918474e+19  3.81391649626699e+18 -1.66937132230174e+18
    60   426  3.29904304977870e+17 -1.40030678161320e+19 -5.54506407917626e+18
    60   429 -1.55103398842568e+19  1.44745984738193e+19  7.49759473038705e+18
    60   432  1.26163817387683e+19 -1.99073657775697e+19 -2.54376394889825e+19
    60   435 -3.35056162410886e+19  7.67574232874526e+18  4.05701290713710e+19
    61    61  1.10728702249012e+22  2.14668100945611e+18 -2.34281775243505e+20
    61    64 -6.28568012741865e+19 -4.42978667393566e+19 -1.02588485249485e+19
    61    67  3.94169462141951e+19  1.21158878514402e+20 -1.91929970841307e+19
    61    70 -6.37881665549361e+18 -2.07454024743233e+19  2.01736638648579e+19
    61    73  3.08274023804764e+18 -7.61941035420130e+18 -1.67497561868841e+18
    61    76 -5.71000753977638e+18  1.88766126497611e+19 -3.30029632913138e+20
    61    79  1.68378361214268e+20  5.30671931355980e+19  2.39541727171381e+20
    61    82 -1.41343293276461e+20  6.32179445738738e+19  3.88259913920258e+19
    61    85 -4.80696182250092e+18  1.08811365638576e+19  3.41937075396680e+19
    61    88  2.17119611325937e+19  8.39925865969482e+19 -8.57327820768691e+18
    61    91 -2.23056252348965e+19 -4.18471783505928e+18  4.37393427029741e+18
    61    94  2.10029134485912e+19 -1.30183355821148e+19 -2.53576832288880e+18
    61    97  4.04645571337492e+21 -3.14517095043262e+20  2.57103060806204e+19
    61   100  3.70102455572489e+19 -2.41522729559634e+19 -1.64603261282204e+18
    61   103  6.57819137288724e+19 -6.10363872151407e+19  9.03517485475078e+19
    61   106 -2.46380113485632e+18 -2.39322102745085e+18 -1.69734183306863e+19
    61   109  1.97102786404542e+17  1.86735514762711e+18  5.46352895049099e+18
    61   112 -9.23276037667103e+19  4.70642153614332e+19 -1.03695196498528e+19
    61   115 -5.64043476089526e+18 -7.30276251357277e+18 -8.11853020132420e+18
    61   118 -3.77112900894314e+20  2.18586336425854e+20  1.24498517661109e+20
    61   121 -8.61264854331168e+19 -7.59703034990254e+19 -6.35885361450836e+18
    61   124  4.68122086119710e+19 -8.27206278368801e+18  9.10772371751225e+18
    61   127  8.54835841573506e+18  1.94146841358270e+19 -4.13823196510195e+19
    61   130  5.57131240848953e+19  1.68219513185639e+19  1.55382322171020e+19
    61   133 -1.70389036980299e+19  8.82167345127690e+18 -1.89997622584516e+19
    61   136 -1.39936267557016e+17 -3.07338578050483e+19  4.97335446076759e+19
    61   139  2.04513860711865e+18  7.55084672846699e+18  3.75116609391503e+21
    61   142 -6.84654738499864e+19  1.60792765453189e+18  2.72330125454594e+19
    61   145  5.57147378477579e+18 -4.18317176470392e+19  2.63281937254521e+19
    61   148  2.23573270140442e+19  4.08199603129991e+19 -1.24108402111088e+19
    61   151  3.34400952866073e+19 -5.87723267625191e+18  8.67280316546238e+18
    61   154 -1.03551701034394e+19  5.79719521299090e+18  2.48263921132602e+19
    61   157 -2.32446023042992e+18  7.45160172753301e+18  1.32618481606723e+19
    61   160  7.64060784636648e+18  2.20087791166423e+19  2.69099191976010e+18
    61   163 -1.43238783886515e+18  6.55419502800897e+18 -3.83359754424696e+18
    61   166 -4.07850473182261e+20  9.56556375109361e+19  7.82339778279617e+19
    61   169 -9.40884257977635e+19 -3.62531303760607e+19  6.40701664914564e+18
    61   172  1.31257800259317e+19  2.60553267494322e+18  8.75649429989860e+18
    61   175 -1.04184167592239e+19 -6.31366523959579e+18 -2.07490397886318e+20
    61   178  5.24481565842717e+19  2.57582698866149e+17 -6.41032244910454e+18
    61   181 -2.09410961045733e+19 -1.42898148259983e+19 -4.48392184716890e+18
    61   184  2.87123920252449e+18  3.98809445722669e+19  2.68572735615958e+19
    61   187  3.09971360836557e+17  3.70993842208378e+18  1.07806696695000e+18
    61   190  1.84534196570680e+18  7.53478148343540e+18 -3.16974587971122e+18
    61   193  3.62806814360021e+21 -2.04237318104208e+20 -5.24426664353193e+19
    61   196  7.46990505182881e+19 -1.90705977443985e+19 -7.60872622004510e+18
    61   199  5.73897963829722e+18  3.53995544971628e+19  6.91701645340781e+19
    61   202  2.50177144063352e+19  6.07046781855049e+18 -3.50923416793198e+19
    61   205  8.94925235924249e+18  3.15464079410827e+18 -6.10243878418473e+18
    61   208 -5.83980410617980e+19  1.54674278811287e+17  1.77411978368494e+19
    61   211  1.73309722016588e+19 -1.26602240456887e+19  1.15690858355419e+19
    61   214 -7.32957777209961e+18 -9.70348613449088e+17  1.33921992136743e+19
    61   217  1.22612959526570e+20 -3.00661469323888e+18 -2.28172438859378e+17
    61   220 -8.94354154226518e+17  6.35636254784990e+18 -3.33258311421608e+20
    61   223  6.67792116750176e+19  4.57373007629322e+19 -4.64663136007909e+19
    61   226 -4.40540267779135e+19  1.15251248542563e+18 -2.04950106064020e+18
    61   229 -1.69039927786082e+19  1.44164964999633e+19 -7.23573685350894e+18
    61   232 -1.07173133996074e+19 -2.51096098672693e+20  2.91454054705462e+19
    61   235 -2.86230221531700e+18  1.22043583878038e+19  6.18190138847380e+18
    61   238 -1.59471588543709e+18 -8.55531630686100e+18  8.57403023313521e+18
    61   241  6.29428140553484e+19 -1.71337446774750e+19 -9.66826675685008e+18
    61   244 -1.04307713159634e+19 -8.13274156068107e+18 -1.00914467158197e+19
    61   247 -1.46648636121025e+19  1.17145187484673e+19 -2.31632572208580e+19
    61   250  4.70596053990327e+19  8.27768436496619e+18 -4.24160690286148e+18
    61   253  3.26626117728393e+21 -1.64059201218073e+20 -5.81274172982415e+19
    61   256  6.12647297586439e+19 -3.51417893013340e+19 -3.68920959572504e+19
    61   259 -1.65447630724637e+19  8.45085515975700e+19 -1.58588608095444e+19
    61   262  2.25860928754987e+19  2.25767500854056e+18 -4.40606120825955e+19
    61   265  1.48329499840356e+19  7.45520431426776e+18 -1.38725919595769e+18
    61   268 -1.49643866877528e+18 -9.60022994179463e+19 -1.04704254605394e+19
    61   271 -1.84262326990277e+19  6.90640849496860e+18  1.21925978297741e+19
    61   274 -2.01650731176985e+19  4.40257258475907e+18 -4.48731398999338e+18
    61   277 -1.04999998436705e+20 -4.06274814273906e+17 -1.93446693648950e+18
    61   280  2.53559935545785e+17  1.15629011188222e+18 -3.29576655265942e+18
    61   283  1.98677285541831e+19  1.70358212325906e+19  2.54394301840695e+19
    61   286 -2.62756391885064e+20  7.15126344080446e+19  1.72862768514437e+19
    61   289 -2.66499066771037e+19 -3.56448776371459e+19 -1.91832888396612e+18
    61   292  2.09560045239707e+19 -2.31320156448148e+18  7.13003379235962e+18
    61   295  7.32738307557158e+17 -3.54828404998423e+18 -1.17515188716761e+20
    61   298 -2.74558519620001e+19 -7.31644903319712e+18  2.40861522107584e+19
    61   301  1.12125634409334e+19 -2.95452703469571e+19 -8.07586376663370e+18
    61   304 -7.94273882910489e+18  1.18141292035899e+19  1.53597838250489e+19
    61   307 -1.31691828669286e+18 -5.73375741683599e+18 -6.51856982027909e+18
    61   310 -1.19388781487170e+19 -1.79250195590751e+18 -2.98292074388571e+18
    61   313  3.08316144326139e+18  5.43623915311503e+18 -1.42702523422383e+20
    61   316  2.43126436180068e+18  1.02562271360568e+19  4.22382638537910e+18
    61   319 -1.07183276895161e+19  6.06350701802272e+17  3.23750971424974e+21
    61   322 -2.27294879055036e+20  6.18003436690327e+19  7.92269819598759e+19
    61   325 -2.42171970697744e+19 -2.25218477720771e+19 -7.91552590806659e+18
    61   328  7.06804920524592e+19 -6.45656100367924e+19  5.27650780609360e+18
    61   331 -1.61855316075981e+18 -3.45284738515787e+19  1.55418503869053e+18
    61   334  1.08286914872866e+19  1.21152470202195e+18  2.35938186931142e+19
    61   337 -1.25361164107952e+20 -1.96041361560336e+19 -8.85758192590550e+18
    61   340 -1.61283089743631e+18  2.41682097973264e+18 -3.74422528894153e+18
    61   343  2.48784971800509e+18  1.20479785192765e+19 -3.21853089176906e+19
    61   346 -1.65567048431168e+19  1.77171139317153e+19  7.39309832824607e+18
    61   349 -2.85377890833322e+18  3.69756028641600e+18  8.67471707551650e+18
    61   352 -3.75469076260652e+19 -1.70892920554452e+19  9.47138295634057e+18
    61   355  1.54777589569263e+18  4.08480531437333e+18 -9.73134207786062e+17
    61   358 -2.60107174385639e+20  7.64704546475787e+19  6.91204689728125e+18
    61   361 -2.40882697043184e+19 -3.31594053379836e+19  3.18353664187683e+18
    61   364 -3.66717996183443e+18 -1.22400918453660e+19  4.98370106068263e+18
    61   367 -7.41463836360463e+18 -9.90196454484884e+18 -9.06001817599963e+18
    61   370 -5.90566909419461e+19 -1.45598164275708e+19  2.25075350664591e+19
    61   373  4.96524243159760e+18 -2.30397242877638e+19  4.92022129425726e+18
    61   376 -1.34275313236245e+19  9.64526502088912e+18 -4.53808789902346e+19
    61   379  1.10554947335187e+19 -1.68660803946892e+18 -7.77777673461470e+18
    61   382 -9.90157550670463e+18 -5.77320655005721e+18 -1.82913140332702e+19
    61   385 -9.18473358053847e+18  1.18807280859323e+19  1.66344720116680e+19
    61   388 -1.65449404237639e+19  4.51504248532680e+18  3.46804461224769e+18
    61   391 -4.04095417484181e+18  2.48829534001329e+19  8.38455252853021e+18
    61   394  6.51000362271121e+18  3.82012502447035e+18 -4.37299006929709e+18
    61   397  2.53513452881893e+21 -1.12316826079088e+20  1.83175591760982e+19
    61   400  3.57889765998739e+19 -2.87549267329878e+19 -3.57691390746779e+19
    61   403 -2.90224501813637e+19  2.98273918855948e+18 -2.79985685361414e+19
    61   406 -2.54596745961829e+18  5.97058919192426e+18 -1.81604495234146e+19
    61   409  1.12043636579133e+19  1.28644132901812e+19 -3.03772734295652e+18
    61   412  1.03174964436303e+19 -9.53294435065436e+19 -2.53318970044451e+19
    61   415 -1.56066091936658e+19  1.15864135345962e+18 -5.03455091024217e+17
    61   418  4.77386783905104e+18  3.12181889099125e+18  2.17145899711777e+19
    61   421  1.84937644343956e+19  3.52077393450984e+16  3.64951313500611e+17
    61   424  7.60260731122170e+18  8.49587441152888e+18  1.09966118075195e+19
    61   427 -2.45248531336449e+17  5.91095943049095e+18  1.23302289930697e+19
    61   430  4.44392120436226e+18  2.75770844736518e+18  1.74181774106420e+19
    61   433  5.86079685035953e+18  3.86653246444652e+17 -5.86270950316252e+17
    61   436 -1.13490884716597e+19  6.73367679230149e+18
    62    62  1.47755655012110e+22  2.58473949219646e+19 -2.77622206455300e+20
    62    65  4.11679403836397e+20 -4.22607379487830e+19 -3.21695025536927e+19
    62    68  1.03871678860673e+19  9.70268681992560e+18  2.37948029047534e+19
    62    71  5.26671093881841e+19  8.18684923265286e+18 -1.01492017638159e+19
    62    74 -1.78442611497957e+19  1.52360733822026e+19  1.04761470992912e+18
    62    77 -8.14554248884446e+18 -7.26898362298706e+18 -1.23015212891498e+21
    62    80  1.52052415907888e+20  9.58900225348487e+19 -2.23457633137545e+20
    62    83 -2.88618962128839e+19  6.19679601366189e+18  9.09505434813437e+19
    62    86 -1.48714948154623e+19 -3.98364274452820e+19  5.67817388214379e+19
    62    89 -3.24346162101105e+19 -4.66805586141704e+18  3.72152460587047e+18
    62    92 -4.07652041050150e+19 -6.55553490868346e+18  1.09093983282564e+19
    62    95  2.09558023198927e+19  2.44792585926423e+19 -9.80657663201288e+18
    62    98  6.70655314611661e+21  4.43005558587106e+19 -3.43233260244438e+20
    62   101  5.74977773997057e+20  1.19932193274676e+20 -8.79242805630745e+18
    62   104 -3.27048305635576e+19 -1.99785292776742e+19 -1.17152401339172e+20
    62   107  1.68492539739031e+19  3.57150766461841e+19  1.96610002584081e+19
    62   110 -9.43652077259748e+18 -2.62474776897659e+19 -1.02736990480139e+19
    62   113  3.57764301729852e+18 -1.13862956336017e+19  2.05040475032863e+19
    62   116  3.11168449935753e+18 -2.42557374419859e+19 -4.51348336564447e+18
    62   119 -9.25430264473528e+20  1.22092433969858e+19  1.27991281026108e+20
    62   122 -2.51413975443894e+20 -1.85522290690377e+20  9.83125815522577e+19
    62   125 -1.85925050799127e+19  1.97666953607118e+19 -6.95326090030066e+19
    62   128  1.00800802838941e+20  2.05124652595561e+19  2.96824139479186e+18
    62   131 -3.76078322953891e+18 -1.72294850884299e+19  6.81735890402562e+18
    62   134  1.92994251925288e+19  8.46601534056969e+18 -3.37021507032948e+19
    62   137 -6.58355129471600e+18  6.61512162263752e+18  1.36733843576796e+19
    62   140  1.11898135406834e+18  2.03655307758554e+20  6.83679685765018e+21
    62   143 -6.55812103191919e+17 -4.82619144979086e+20  6.89685399145141e+20
    62   146 -1.88490929530284e+19  2.45708658051208e+19 -8.05618058289997e+19
    62   149 -4.54683920703265e+19  1.48490358840452e+19 -1.76470821258338e+19
    62   152  1.98436797329488e+19  2.67790139443318e+19 -4.68173268147669e+19
    62   155 -6.30324923533063e+19 -3.11767475746921e+18  6.49484460212524e+18
    62   158  5.07359877147762e+19 -3.21939015277447e+19 -4.82643953269898e+18
    62   161  3.70818554474655e+17  4.37924319542298e+19  4.23088083435098e+19
    62   164  8.43903140635341e+18 -7.34577659921311e+18  4.46782042080933e+19
    62   167 -9.45217103977051e+20  3.14156560854038e+19  7.20284393681049e+19
    62   170 -2.93152912941470e+20 -9.16902448082928e+19  7.87623101171063e+19
